bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
England,Pakistan,76,5,10.6,27,2,154
England,Pakistan,77,5,11.1,28,2,154
England,Pakistan,79,5,11.2,30,2,154
England,Pakistan,80,5,11.2,31,2,154
England,Pakistan,80,5,11.3,31,2,154
England,Pakistan,81,5,11.4,30,2,154
England,Pakistan,81,5,11.5,29,2,154
England,Pakistan,82,5,11.6,29,2,154
England,Pakistan,82,5,12.1,28,2,154
England,Pakistan,86,5,12.2,31,2,154
England,Pakistan,86,6,12.3,30,3,154
England,Pakistan,88,6,12.4,31,3,154
England,Pakistan,88,6,12.5,25,3,154
England,Pakistan,88,6,12.6,24,3,154
England,Pakistan,89,6,13.1,24,3,154
England,Pakistan,89,6,13.2,24,3,154
England,Pakistan,89,6,13.3,22,3,154
England,Pakistan,90,6,13.4,22,3,154
England,Pakistan,91,6,13.4,23,2,154
England,Pakistan,91,6,13.5,23,2,154
England,Pakistan,92,6,13.6,23,2,154
England,Pakistan,92,6,14.1,22,2,154
England,Pakistan,92,6,14.2,21,2,154
England,Pakistan,96,6,14.3,24,2,154
England,Pakistan,97,6,14.4,24,2,154
England,Pakistan,98,6,14.4,25,2,154
England,Pakistan,99,6,14.5,24,2,154
England,Pakistan,100,6,14.6,25,1,154
England,Pakistan,100,6,15.1,25,1,154
England,Pakistan,101,6,15.2,25,1,154
England,Pakistan,102,6,15.3,26,1,154
England,Pakistan,103,6,15.4,26,1,154
England,Pakistan,104,6,15.5,25,1,154
England,Pakistan,105,6,15.6,25,1,154
England,Pakistan,105,6,16.1,25,1,154
England,Pakistan,111,6,16.2,30,1,154
England,Pakistan,113,6,16.3,32,1,154
England,Pakistan,114,6,16.3,32,1,154
England,Pakistan,115,6,16.4,33,1,154
England,Pakistan,116,6,16.5,30,1,154
England,Pakistan,117,6,16.6,31,0,154
England,Pakistan,123,6,17.1,35,0,154
England,Pakistan,124,6,17.2,36,0,154
England,Pakistan,125,6,17.2,37,0,154
England,Pakistan,125,6,17.3,36,0,154
England,Pakistan,126,6,17.4,37,0,154
England,Pakistan,132,6,17.5,43,0,154
England,Pakistan,133,6,17.6,43,0,154
England,Pakistan,135,6,18.1,44,0,154
England,Pakistan,136,6,18.2,45,0,154
England,Pakistan,140,6,18.3,48,0,154
England,Pakistan,140,6,18.4,48,0,154
England,Pakistan,140,6,18.5,48,0,154
England,Pakistan,146,6,18.6,50,0,154
England,Pakistan,146,7,19.1,49,1,154
England,Pakistan,147,7,19.2,49,1,154
England,Pakistan,148,7,19.3,49,1,154
England,Pakistan,152,7,19.4,52,1,154
England,Pakistan,152,8,19.5,52,2,154
England,Pakistan,154,8,19.6,53,2,154
India,South Africa,0,0,0.1,0,0,199
India,South Africa,0,0,0.2,0,0,199
India,South Africa,0,0,0.3,0,0,199
India,South Africa,0,0,0.4,0,0,199
India,South Africa,4,0,0.5,4,0,199
India,South Africa,4,0,0.6,4,0,199
India,South Africa,5,0,1.0,5,0,199
India,South Africa,6,0,1.1,6,0,199
India,South Africa,6,0,1.2,6,0,199
India,South Africa,6,0,1.3,6,0,199
India,South Africa,6,0,1.4,6,0,199
India,South Africa,10,0,1.5,10,0,199
India,South Africa,11,0,1.6,11,0,199
India,South Africa,12,0,2.1,12,0,199
India,South Africa,12,0,2.2,12,0,199
India,South Africa,13,0,2.3,13,0,199
India,South Africa,17,0,2.4,17,0,199
India,South Africa,17,0,2.5,17,0,199
India,South Africa,21,0,2.6,21,0,199
India,South Africa,22,1,3.1,22,1,199
India,South Africa,22,1,3.2,22,1,199
India,South Africa,23,1,3.3,23,1,199
India,South Africa,23,1,3.4,23,1,199
India,South Africa,24,1,3.5,24,1,199
India,South Africa,25,1,3.6,25,1,199
India,South Africa,26,1,4.1,26,1,199
India,South Africa,26,1,4.2,26,1,199
India,South Africa,30,1,4.3,30,1,199
India,South Africa,32,1,4.4,32,1,199
India,South Africa,32,1,4.5,32,1,199
India,South Africa,32,1,4.6,32,1,199
India,South Africa,33,1,5.0,33,1,199
India,South Africa,34,1,5.1,34,1,199
India,South Africa,34,1,5.2,34,1,199
India,South Africa,38,1,5.3,34,1,199
India,South Africa,39,1,5.4,35,1,199
India,South Africa,40,1,5.5,35,1,199
India,South Africa,46,1,5.6,40,1,199
India,South Africa,47,1,6.1,41,1,199
India,South Africa,47,1,6.2,41,1,199
India,South Africa,49,1,6.3,43,1,199
India,South Africa,50,1,6.4,40,1,199
India,South Africa,51,1,6.5,40,1,199
India,South Africa,51,1,6.6,39,1,199
India,South Africa,57,1,7.1,45,1,199
India,South Africa,61,1,7.2,48,1,199
India,South Africa,62,1,7.3,45,1,199
India,South Africa,63,1,7.4,46,1,199
India,South Africa,64,1,7.5,43,1,199
India,South Africa,65,1,7.6,43,0,199
India,South Africa,66,1,8.1,44,0,199
India,South Africa,67,1,8.2,44,0,199
India,South Africa,71,1,8.3,48,0,199
India,South Africa,71,1,8.4,47,0,199
India,South Africa,72,1,8.5,47,0,199
India,South Africa,74,1,8.5,48,0,199
India,South Africa,75,1,8.6,49,0,199
India,South Africa,76,1,9.1,46,0,199
India,South Africa,77,1,9.2,45,0,199
India,South Africa,81,1,9.3,49,0,199
India,South Africa,81,1,9.4,49,0,199
India,South Africa,85,1,9.5,52,0,199
India,South Africa,86,1,9.6,52,0,199
India,South Africa,87,1,10.1,53,0,199
India,South Africa,88,1,10.2,50,0,199
India,South Africa,90,1,10.3,51,0,199
India,South Africa,91,1,10.4,51,0,199
India,South Africa,92,1,10.4,46,0,199
India,South Africa,93,1,10.5,46,0,199
India,South Africa,94,1,10.6,47,0,199
India,South Africa,100,1,11.1,51,0,199
India,South Africa,101,1,11.2,51,0,199
India,South Africa,107,1,11.3,56,0,199
India,South Africa,113,1,11.4,62,0,199
India,South Africa,114,1,11.5,57,0,199
India,South Africa,115,1,11.6,54,0,199
India,South Africa,121,1,12.1,59,0,199
India,South Africa,122,1,12.2,59,0,199
India,South Africa,123,1,12.3,59,0,199
India,South Africa,129,1,12.4,64,0,199
India,South Africa,129,1,12.5,63,0,199
India,South Africa,129,1,12.6,62,0,199
India,South Africa,130,1,13.1,59,0,199
India,South Africa,130,1,13.2,59,0,199
India,South Africa,134,1,13.3,62,0,199
India,South Africa,138,1,13.4,64,0,199
India,South Africa,139,1,13.5,64,0,199
India,South Africa,140,1,13.6,64,0,199
India,South Africa,141,1,14.1,64,0,199
India,South Africa,142,1,14.2,61,0,199
India,South Africa,143,1,14.2,62,0,199
India,South Africa,144,1,14.3,59,0,199
India,South Africa,146,1,14.3,60,0,199
India,South Africa,147,1,14.4,60,0,199
India,South Africa,148,1,14.4,60,0,199
India,South Africa,152,1,14.5,62,0,199
India,South Africa,158,1,14.6,67,0,199
India,South Africa,159,1,15.1,67,0,199
India,South Africa,160,1,15.2,67,0,199
India,South Africa,160,2,15.3,66,1,199
India,South Africa,160,2,15.4,60,1,199
India,South Africa,162,2,15.5,61,1,199
India,South Africa,162,3,15.6,55,2,199
India,South Africa,162,3,16.1,49,2,199
India,South Africa,162,3,16.2,48,2,199
India,South Africa,163,3,16.2,48,2,199
India,South Africa,164,3,16.3,43,2,199
India,South Africa,164,3,16.4,42,2,199
India,South Africa,170,3,16.5,47,2,199
India,South Africa,170,3,16.6,41,2,199
India,South Africa,174,3,17.1,45,2,199
India,South Africa,174,3,17.2,45,2,199
India,South Africa,175,3,17.3,45,2,199
India,South Africa,181,3,17.4,51,2,199
India,South Africa,181,3,17.5,47,2,199
India,South Africa,182,3,17.6,44,2,199
India,South Africa,183,3,18.1,44,2,199
India,South Africa,184,3,18.2,44,2,199
India,South Africa,184,4,18.3,43,3,199
India,South Africa,184,5,18.4,42,4,199
India,South Africa,188,5,18.5,45,4,199
India,South Africa,189,5,18.6,45,4,199
India,South Africa,190,5,19.1,44,4,199
India,South Africa,191,5,19.2,44,4,199
India,South Africa,192,5,19.3,44,4,199
India,South Africa,192,5,19.4,40,4,199
India,South Africa,193,5,19.5,35,4,199
India,South Africa,199,5,19.6,40,4,199
India,South Africa,0,0,0.1,0,0,92
India,South Africa,1,0,0.1,1,0,92
India,South Africa,5,0,0.2,5,0,92
India,South Africa,6,0,0.3,6,0,92
India,South Africa,6,0,0.4,6,0,92
India,South Africa,6,0,0.5,6,0,92
India,South Africa,6,0,0.6,6,0,92
India,South Africa,6,0,1.1,6,0,92
India,South Africa,7,0,1.1,7,0,92
India,South Africa,7,0,1.2,7,0,92
India,South Africa,8,0,1.3,8,0,92
India,South Africa,12,0,1.4,12,0,92
India,South Africa,12,0,1.5,12,0,92
India,South Africa,12,0,1.6,12,0,92
India,South Africa,13,0,2.1,13,0,92
India,South Africa,14,0,2.2,14,0,92
India,South Africa,14,0,2.3,14,0,92
India,South Africa,15,0,2.4,15,0,92
India,South Africa,15,0,2.5,15,0,92
India,South Africa,16,0,2.6,16,0,92
India,South Africa,17,0,3.1,17,0,92
India,South Africa,19,0,3.2,19,0,92
India,South Africa,23,0,3.3,23,0,92
India,South Africa,24,0,3.4,24,0,92
India,South Africa,28,0,3.5,28,0,92
India,South Africa,28,1,3.6,28,1,92
India,South Africa,29,1,4.1,29,1,92
India,South Africa,30,2,4.2,30,2,92
India,South Africa,31,2,4.3,31,2,92
India,South Africa,32,2,4.4,32,2,92
India,South Africa,32,2,4.5,32,2,92
India,South Africa,32,2,4.6,31,2,92
India,South Africa,32,2,5.1,27,2,92
India,South Africa,33,2,5.2,27,2,92
India,South Africa,33,2,5.3,27,2,92
India,South Africa,34,2,5.4,28,2,92
India,South Africa,34,2,5.5,28,2,92
India,South Africa,35,2,5.6,29,2,92
India,South Africa,36,2,6.1,29,2,92
India,South Africa,37,2,6.2,30,2,92
India,South Africa,38,2,6.3,30,2,92
India,South Africa,39,2,6.3,27,2,92
India,South Africa,41,2,6.4,29,2,92
India,South Africa,41,2,6.5,29,2,92
India,South Africa,41,2,6.6,28,2,92
India,South Africa,42,2,7.1,28,2,92
India,South Africa,43,2,7.2,29,2,92
India,South Africa,43,2,7.3,28,2,92
India,South Africa,43,2,7.4,28,2,92
India,South Africa,43,3,7.5,27,3,92
India,South Africa,44,3,7.6,27,3,92
India,South Africa,45,3,8.1,26,3,92
India,South Africa,45,3,8.2,22,3,92
India,South Africa,45,4,8.3,21,4,92
India,South Africa,45,4,8.4,17,4,92
India,South Africa,46,4,8.4,18,3,92
India,South Africa,46,4,8.5,17,3,92
India,South Africa,47,4,8.5,17,2,92
India,South Africa,48,4,8.6,17,2,92
India,South Africa,49,4,9.1,17,2,92
India,South Africa,53,4,9.2,21,2,92
India,South Africa,53,4,9.3,21,2,92
India,South Africa,57,4,9.4,25,2,92
India,South Africa,57,4,9.5,24,2,92
India,South Africa,58,4,9.5,25,2,92
India,South Africa,58,4,9.6,24,2,92
India,South Africa,59,4,10.1,25,2,92
India,South Africa,63,4,10.2,28,2,92
India,South Africa,63,4,10.3,27,2,92
India,South Africa,63,4,10.4,26,2,92
India,South Africa,64,4,10.5,26,2,92
India,South Africa,65,4,10.6,26,2,92
India,South Africa,66,4,11.1,25,2,92
India,South Africa,66,4,11.2,25,2,92
India,South Africa,67,4,11.3,26,2,92
India,South Africa,67,5,11.4,25,3,92
India,South Africa,67,5,11.5,24,3,92
India,South Africa,68,5,11.6,25,3,92
India,South Africa,68,5,12.1,25,3,92
India,South Africa,69,5,12.2,26,2,92
India,South Africa,69,6,12.3,25,3,92
India,South Africa,69,7,12.4,24,4,92
India,South Africa,69,7,12.5,24,4,92
India,South Africa,73,7,12.6,28,3,92
India,South Africa,73,7,13.1,28,3,92
India,South Africa,74,7,13.2,28,3,92
India,South Africa,74,7,13.3,28,3,92
India,South Africa,74,7,13.4,27,3,92
India,South Africa,74,7,13.5,26,3,92
India,South Africa,75,7,13.6,26,3,92
India,South Africa,76,7,14.1,23,3,92
India,South Africa,77,7,14.2,24,3,92
India,South Africa,78,7,14.3,21,3,92
India,South Africa,79,7,14.4,22,3,92
India,South Africa,80,7,14.5,22,3,92
India,South Africa,81,7,14.6,23,3,92
India,South Africa,83,7,15.1,24,3,92
India,South Africa,84,7,15.2,21,3,92
India,South Africa,85,7,15.3,22,3,92
India,South Africa,85,8,15.4,22,4,92
India,South Africa,85,8,15.5,21,4,92
India,South Africa,85,9,15.6,20,5,92
India,South Africa,86,9,16.1,20,5,92
India,South Africa,87,9,16.2,21,5,92
India,South Africa,87,9,16.3,20,5,92
India,South Africa,88,9,16.3,21,4,92
India,South Africa,89,9,16.4,22,4,92
India,South Africa,89,9,16.5,21,4,92
India,South Africa,90,9,16.5,22,4,92
India,South Africa,91,9,16.5,22,4,92
India,South Africa,91,9,16.6,22,3,92
India,South Africa,92,9,17.0,23,2,92
India,South Africa,92,9,17.1,23,2,92
India,South Africa,92,10,17.2,19,3,92
Sri Lanka,England,0,0,0.1,0,0,140
Sri Lanka,England,0,0,0.2,0,0,140
Sri Lanka,England,0,0,0.3,0,0,140
Sri Lanka,England,1,0,0.3,1,0,140
Sri Lanka,England,1,0,0.4,1,0,140
Sri Lanka,England,2,0,0.5,2,0,140
Sri Lanka,England,3,0,0.6,3,0,140
Sri Lanka,England,3,0,1.1,3,0,140
Sri Lanka,England,4,0,1.2,4,0,140
Sri Lanka,England,6,0,1.3,6,0,140
Sri Lanka,England,10,0,1.4,10,0,140
Sri Lanka,England,10,0,1.5,10,0,140
Sri Lanka,England,11,0,1.6,11,0,140
Sri Lanka,England,11,0,2.1,11,0,140
Sri Lanka,England,13,0,2.2,13,0,140
Sri Lanka,England,15,0,2.3,15,0,140
Sri Lanka,England,15,0,2.4,15,0,140
Sri Lanka,England,17,0,2.5,17,0,140
Sri Lanka,England,17,1,2.6,17,1,140
Sri Lanka,England,18,1,3.1,18,1,140
Sri Lanka,England,18,1,3.2,18,1,140
Sri Lanka,England,18,1,3.3,18,1,140
Sri Lanka,England,19,1,3.3,19,1,140
Sri Lanka,England,20,1,3.4,20,1,140
Sri Lanka,England,22,1,3.5,22,1,140
Sri Lanka,England,23,1,3.6,23,1,140
Sri Lanka,England,25,1,4.1,25,1,140
Sri Lanka,England,26,1,4.2,26,1,140
Sri Lanka,England,26,1,4.3,26,1,140
Sri Lanka,England,27,1,4.4,27,1,140
Sri Lanka,England,31,1,4.5,31,1,140
Sri Lanka,England,31,1,4.6,31,1,140
Sri Lanka,England,37,1,5.1,37,1,140
Sri Lanka,England,39,1,5.2,38,1,140
Sri Lanka,England,40,1,5.3,39,1,140
Sri Lanka,England,41,1,5.3,39,1,140
Sri Lanka,England,45,1,5.4,42,1,140
Sri Lanka,England,47,1,5.5,44,1,140
Sri Lanka,England,51,1,5.6,47,1,140
Sri Lanka,England,52,1,6.1,46,1,140
Sri Lanka,England,53,1,6.2,43,1,140
Sri Lanka,England,54,1,6.3,44,1,140
Sri Lanka,England,58,1,6.4,47,1,140
Sri Lanka,England,58,2,6.5,47,2,140
Sri Lanka,England,59,2,6.6,46,2,140
Sri Lanka,England,60,2,7.1,45,2,140
Sri Lanka,England,60,2,7.2,45,2,140
Sri Lanka,England,61,2,7.3,44,2,140
Sri Lanka,England,63,2,7.4,46,1,140
Sri Lanka,England,66,2,7.5,48,1,140
Sri Lanka,England,67,2,7.6,49,1,140
Sri Lanka,England,68,2,8.1,50,1,140
Sri Lanka,England,69,2,8.2,50,1,140
Sri Lanka,England,73,2,8.3,53,1,140
Sri Lanka,England,74,2,8.4,52,1,140
Sri Lanka,England,74,3,8.5,51,2,140
Sri Lanka,England,75,3,8.6,50,2,140
Sri Lanka,England,76,3,9.1,50,2,140
Sri Lanka,England,77,3,9.2,51,2,140
Sri Lanka,England,77,3,9.3,50,2,140
Sri Lanka,England,78,3,9.4,47,2,140
Sri Lanka,England,79,3,9.5,48,2,140
Sri Lanka,England,79,3,9.6,42,2,140
Sri Lanka,England,80,3,10.1,41,2,140
Sri Lanka,England,81,3,10.2,41,2,140
Sri Lanka,England,81,4,10.3,40,3,140
Sri Lanka,England,82,5,10.4,37,4,140
Sri Lanka,England,82,5,10.5,35,4,140
Sri Lanka,England,83,5,10.6,32,4,140
Sri Lanka,England,83,5,11.1,31,4,140
Sri Lanka,England,83,5,11.2,30,4,140
Sri Lanka,England,83,5,11.3,29,4,140
Sri Lanka,England,83,5,11.4,25,4,140
Sri Lanka,England,84,5,11.5,26,3,140
Sri Lanka,England,84,5,11.6,25,3,140
Sri Lanka,England,86,5,12.1,26,3,140
Sri Lanka,England,87,5,12.2,27,3,140
Sri Lanka,England,88,5,12.3,27,3,140
Sri Lanka,England,89,5,12.4,26,3,140
Sri Lanka,England,90,5,12.5,24,3,140
Sri Lanka,England,91,5,12.6,24,3,140
Sri Lanka,England,97,5,13.1,29,3,140
Sri Lanka,England,101,5,13.2,32,3,140
Sri Lanka,England,102,5,13.3,29,3,140
Sri Lanka,England,102,5,13.4,28,3,140
Sri Lanka,England,103,5,13.5,29,2,140
Sri Lanka,England,105,5,13.6,30,2,140
Sri Lanka,England,106,5,14.1,30,2,140
Sri Lanka,England,106,6,14.2,29,3,140
Sri Lanka,England,107,6,14.3,30,3,140
Sri Lanka,England,108,6,14.4,30,3,140
Sri Lanka,England,109,6,14.5,30,3,140
Sri Lanka,England,109,6,14.6,30,3,140
Sri Lanka,England,111,6,15.1,31,3,140
Sri Lanka,England,117,6,15.2,36,3,140
Sri Lanka,England,121,6,15.3,40,2,140
Sri Lanka,England,122,6,15.4,40,1,140
Sri Lanka,England,122,7,15.5,40,2,140
Sri Lanka,England,122,7,15.6,39,2,140
Sri Lanka,England,122,7,16.1,39,2,140
Sri Lanka,England,126,7,16.2,43,2,140
Sri Lanka,England,127,7,16.3,44,2,140
Sri Lanka,England,127,7,16.4,44,2,140
Sri Lanka,England,127,7,16.5,43,2,140
Sri Lanka,England,128,7,16.6,44,2,140
Sri Lanka,England,129,7,17.1,43,2,140
Sri Lanka,England,129,8,17.2,42,3,140
Sri Lanka,England,130,8,17.3,42,3,140
Sri Lanka,England,132,8,17.4,43,3,140
Sri Lanka,England,133,8,17.5,43,3,140
Sri Lanka,England,133,8,17.6,42,3,140
Sri Lanka,England,134,8,18.1,37,3,140
Sri Lanka,England,135,8,18.2,34,3,140
Sri Lanka,England,135,8,18.3,33,3,140
Sri Lanka,England,137,8,18.4,35,3,140
Sri Lanka,England,137,8,18.5,34,3,140
Sri Lanka,England,138,8,18.6,33,3,140
Sri Lanka,England,139,8,19.1,33,3,140
Sri Lanka,England,140,8,19.2,34,2,140
Sri Lanka,England,140,8,19.3,33,2,140
Sri Lanka,England,140,8,19.4,32,2,140
Sri Lanka,England,140,9,19.5,31,3,140
Sri Lanka,England,140,10,19.6,31,4,140
England,Pakistan,0,0,0.1,0,0,135
England,Pakistan,0,0,0.2,0,0,135
England,Pakistan,0,0,0.3,0,0,135
England,Pakistan,1,0,0.4,1,0,135
England,Pakistan,2,0,0.5,2,0,135
England,Pakistan,2,0,0.6,2,0,135
England,Pakistan,4,0,1.1,4,0,135
England,Pakistan,5,0,1.1,5,0,135
England,Pakistan,6,0,1.2,6,0,135
England,Pakistan,6,0,1.3,6,0,135
England,Pakistan,6,0,1.4,6,0,135
England,Pakistan,7,0,1.5,7,0,135
England,Pakistan,8,0,1.6,8,0,135
England,Pakistan,12,0,2.1,12,0,135
England,Pakistan,13,0,2.2,13,0,135
England,Pakistan,14,0,2.3,14,0,135
England,Pakistan,14,0,2.4,14,0,135
England,Pakistan,14,0,2.5,14,0,135
England,Pakistan,18,0,2.6,18,0,135
England,Pakistan,18,0,3.1,18,0,135
England,Pakistan,24,0,3.2,24,0,135
England,Pakistan,24,0,3.3,24,0,135
England,Pakistan,25,0,3.4,25,0,135
England,Pakistan,26,0,3.5,26,0,135
England,Pakistan,26,0,3.6,26,0,135
England,Pakistan,27,0,4.1,27,0,135
England,Pakistan,31,0,4.2,31,0,135
England,Pakistan,32,0,4.3,32,0,135
England,Pakistan,34,0,4.4,34,0,135
England,Pakistan,38,0,4.5,38,0,135
England,Pakistan,39,0,4.6,39,0,135
England,Pakistan,40,0,5.0,40,0,135
England,Pakistan,44,0,5.1,44,0,135
England,Pakistan,48,0,5.2,47,0,135
England,Pakistan,48,0,5.3,46,0,135
England,Pakistan,49,0,5.4,47,0,135
England,Pakistan,53,0,5.5,49,0,135
England,Pakistan,53,0,5.6,48,0,135
England,Pakistan,53,0,6.1,47,0,135
England,Pakistan,54,0,6.2,48,0,135
England,Pakistan,56,0,6.3,50,0,135
England,Pakistan,56,1,6.4,49,1,135
England,Pakistan,56,1,6.5,48,1,135
England,Pakistan,57,1,6.6,45,1,135
England,Pakistan,59,1,7.1,46,1,135
England,Pakistan,60,1,7.2,46,1,135
England,Pakistan,61,1,7.3,47,1,135
England,Pakistan,62,1,7.4,48,1,135
England,Pakistan,63,1,7.5,45,1,135
England,Pakistan,63,1,7.6,45,1,135
England,Pakistan,63,1,8.1,39,1,135
England,Pakistan,64,1,8.2,40,1,135
England,Pakistan,65,1,8.3,40,1,135
England,Pakistan,66,1,8.4,40,1,135
England,Pakistan,67,1,8.5,41,1,135
England,Pakistan,67,2,8.6,40,2,135
England,Pakistan,67,3,9.1,36,3,135
England,Pakistan,71,3,9.2,39,3,135
England,Pakistan,72,3,9.3,38,3,135
England,Pakistan,73,3,9.4,35,3,135
England,Pakistan,73,3,9.5,34,3,135
England,Pakistan,77,3,9.6,37,3,135
England,Pakistan,78,3,10.1,34,3,135
England,Pakistan,79,3,10.2,31,3,135
England,Pakistan,80,3,10.3,32,3,135
England,Pakistan,81,3,10.4,32,3,135
England,Pakistan,82,3,10.5,29,3,135
England,Pakistan,84,3,10.6,31,3,135
England,Pakistan,85,3,11.1,32,3,135
England,Pakistan,85,3,11.2,31,3,135
England,Pakistan,85,3,11.3,29,3,135
England,Pakistan,86,3,11.4,30,2,135
England,Pakistan,88,3,11.5,32,2,135
England,Pakistan,89,3,11.6,32,2,135
England,Pakistan,90,3,12.1,31,2,135
England,Pakistan,90,3,12.2,30,2,135
England,Pakistan,91,3,12.3,30,2,135
England,Pakistan,92,3,12.4,30,2,135
England,Pakistan,92,3,12.5,29,2,135
England,Pakistan,93,3,12.6,30,2,135
England,Pakistan,93,4,13.1,30,3,135
England,Pakistan,94,4,13.2,30,3,135
England,Pakistan,95,4,13.2,30,3,135
England,Pakistan,96,4,13.3,30,3,135
England,Pakistan,97,4,13.4,30,3,135
England,Pakistan,99,4,13.5,32,2,135
England,Pakistan,100,4,13.6,33,1,135
England,Pakistan,102,4,14.1,31,1,135
England,Pakistan,102,4,14.2,30,1,135
England,Pakistan,103,4,14.3,30,1,135
England,Pakistan,104,4,14.4,31,1,135
England,Pakistan,104,5,14.5,27,2,135
England,Pakistan,105,5,14.6,27,2,135
England,Pakistan,105,5,15.1,26,2,135
England,Pakistan,106,5,15.2,26,2,135
England,Pakistan,108,5,15.3,27,2,135
England,Pakistan,109,5,15.4,27,2,135
England,Pakistan,110,5,15.4,26,2,135
England,Pakistan,110,6,15.5,25,3,135
England,Pakistan,110,6,15.6,25,3,135
England,Pakistan,110,6,16.1,25,3,135
England,Pakistan,111,6,16.2,25,3,135
England,Pakistan,112,6,16.3,24,3,135
England,Pakistan,114,6,16.4,25,3,135
England,Pakistan,115,6,16.5,25,3,135
England,Pakistan,116,6,16.6,26,3,135
England,Pakistan,117,6,17.1,26,3,135
England,Pakistan,118,6,17.2,26,3,135
England,Pakistan,122,6,17.3,30,3,135
England,Pakistan,123,6,17.4,30,3,135
England,Pakistan,123,6,17.5,30,2,135
England,Pakistan,124,6,17.6,30,2,135
England,Pakistan,124,6,18.1,29,2,135
England,Pakistan,125,6,18.2,29,2,135
England,Pakistan,127,6,18.3,30,2,135
England,Pakistan,128,6,18.4,29,2,135
England,Pakistan,129,6,18.5,29,2,135
England,Pakistan,130,6,18.6,28,2,135
England,Pakistan,130,6,19.1,28,2,135
England,Pakistan,132,6,19.2,29,2,135
England,Pakistan,132,7,19.3,28,3,135
England,Pakistan,134,7,19.4,30,2,135
England,Pakistan,134,7,19.5,29,2,135
England,Pakistan,135,7,19.6,30,2,135
New Zealand,Sri Lanka,0,0,0.1,0,0,182
New Zealand,Sri Lanka,4,0,0.2,4,0,182
New Zealand,Sri Lanka,4,0,0.3,4,0,182
New Zealand,Sri Lanka,8,0,0.4,8,0,182
New Zealand,Sri Lanka,8,0,0.5,8,0,182
New Zealand,Sri Lanka,14,0,0.6,14,0,182
New Zealand,Sri Lanka,15,0,1.1,15,0,182
New Zealand,Sri Lanka,19,0,1.2,19,0,182
New Zealand,Sri Lanka,20,0,1.3,20,0,182
New Zealand,Sri Lanka,20,0,1.4,20,0,182
New Zealand,Sri Lanka,21,0,1.5,21,0,182
New Zealand,Sri Lanka,27,0,1.6,27,0,182
New Zealand,Sri Lanka,28,0,2.1,28,0,182
New Zealand,Sri Lanka,34,0,2.2,34,0,182
New Zealand,Sri Lanka,35,0,2.3,35,0,182
New Zealand,Sri Lanka,39,0,2.4,39,0,182
New Zealand,Sri Lanka,39,0,2.5,39,0,182
New Zealand,Sri Lanka,40,0,2.6,40,0,182
New Zealand,Sri Lanka,42,0,3.1,42,0,182
New Zealand,Sri Lanka,48,0,3.2,48,0,182
New Zealand,Sri Lanka,48,0,3.3,48,0,182
New Zealand,Sri Lanka,49,0,3.4,49,0,182
New Zealand,Sri Lanka,49,0,3.5,49,0,182
New Zealand,Sri Lanka,49,0,3.6,49,0,182
New Zealand,Sri Lanka,49,0,4.1,49,0,182
New Zealand,Sri Lanka,49,0,4.2,49,0,182
New Zealand,Sri Lanka,49,0,4.3,49,0,182
New Zealand,Sri Lanka,50,0,4.4,50,0,182
New Zealand,Sri Lanka,52,0,4.5,52,0,182
New Zealand,Sri Lanka,53,0,4.6,53,0,182
New Zealand,Sri Lanka,53,0,5.1,53,0,182
New Zealand,Sri Lanka,53,0,5.2,49,0,182
New Zealand,Sri Lanka,54,0,5.3,50,0,182
New Zealand,Sri Lanka,54,0,5.4,46,0,182
New Zealand,Sri Lanka,58,0,5.5,50,0,182
New Zealand,Sri Lanka,62,0,5.6,48,0,182
New Zealand,Sri Lanka,63,0,6.1,48,0,182
New Zealand,Sri Lanka,64,0,6.2,45,0,182
New Zealand,Sri Lanka,64,0,6.3,44,0,182
New Zealand,Sri Lanka,65,0,6.4,45,0,182
New Zealand,Sri Lanka,66,0,6.5,45,0,182
New Zealand,Sri Lanka,67,0,6.6,40,0,182
New Zealand,Sri Lanka,68,0,7.1,40,0,182
New Zealand,Sri Lanka,69,0,7.2,35,0,182
New Zealand,Sri Lanka,70,0,7.3,35,0,182
New Zealand,Sri Lanka,71,0,7.4,32,0,182
New Zealand,Sri Lanka,72,0,7.5,33,0,182
New Zealand,Sri Lanka,76,0,7.6,36,0,182
New Zealand,Sri Lanka,78,0,8.1,36,0,182
New Zealand,Sri Lanka,79,0,8.2,31,0,182
New Zealand,Sri Lanka,79,0,8.3,31,0,182
New Zealand,Sri Lanka,83,0,8.4,34,0,182
New Zealand,Sri Lanka,84,0,8.5,35,0,182
New Zealand,Sri Lanka,85,0,8.6,36,0,182
New Zealand,Sri Lanka,85,0,9.1,36,0,182
New Zealand,Sri Lanka,85,0,9.2,36,0,182
New Zealand,Sri Lanka,91,0,9.3,42,0,182
New Zealand,Sri Lanka,95,0,9.4,45,0,182
New Zealand,Sri Lanka,96,0,9.5,44,0,182
New Zealand,Sri Lanka,97,0,9.6,44,0,182
New Zealand,Sri Lanka,99,0,10.1,46,0,182
New Zealand,Sri Lanka,100,0,10.2,47,0,182
New Zealand,Sri Lanka,101,0,10.3,47,0,182
New Zealand,Sri Lanka,101,0,10.4,47,0,182
New Zealand,Sri Lanka,101,1,10.5,43,1,182
New Zealand,Sri Lanka,101,1,10.6,39,1,182
New Zealand,Sri Lanka,102,1,11.1,39,1,182
